transaction_id,customer_id,card_number,timestamp,amount,merchant_id,merchant_category,merchant_lat,merchant_long,is_fraud,fraud_type,hour,day_of_week,month,distance_from_home
TXN_00080645,CUST_00512,CARD_70894,2025-12-29T10:59:15.805431Z,925.43,MERCHANT_0016,grocery,19.6759,88.8025,0,none,10,0,12,126.97
TXN_00090718,CUST_00632,CARD_28581,2025-12-31T17:36:15.805431Z,454.05,MERCHANT_1659,electronics,22.0156,74.3558,0,none,17,2,12,141.42
TXN_00015412,CUST_03026,CARD_40327,2026-01-18T08:30:15.805431Z,2030.33,MERCHANT_0871,jewelry,29.7654,83.9692,0,none,8,6,1,254.34
TXN_00059609,CUST_03468,CARD_51303,2026-01-22T17:36:15.805431Z,2596.31,MERCHANT_1709,jewelry,24.3678,78.0196,0,none,17,3,1,345.07
TXN_00033601,CUST_04655,CARD_51562,2026-01-15T20:26:15.805431Z,425.97,MERCHANT_0541,restaurant,22.8874,84.0943,0,none,20,3,1,132.66
TXN_00013531,CUST_01245,CARD_42760,2025-12-30T17:42:15.805431Z,3988.2,MERCHANT_0112,retail,22.8613,68.0829,0,none,17,1,12,272.34
TXN_00011315,CUST_02532,CARD_62713,2026-01-23T08:56:15.805431Z,232.1,MERCHANT_1340,grocery,18.6286,76.7871,0,none,8,4,1,477.93
TXN_00063483,CUST_02951,CARD_98433,2026-01-05T00:39:15.805431Z,42050.1,MERCHANT_1027,retail,18.646,61.9652,0,none,0,0,1,492.96
TXN_00034381,CUST_00242,CARD_37217,2026-01-03T08:00:15.805431Z,398.14,MERCHANT_0407,retail,13.4977,79.9764,0,none,8,5,1,104.11
TXN_00056773,CUST_04165,CARD_60345,2026-01-08T04:23:15.805431Z,154.11,MERCHANT_1976,retail,20.1129,76.0544,0,none,4,3,1,252.57
TXN_00075746,CUST_01958,CARD_13843,2026-01-13T10:13:15.805431Z,2856.11,MERCHANT_1423,electronics,14.3906,76.3209,0,none,10,1,1,276.08
TXN_00068264,CUST_01398,CARD_46165,2025-12-28T02:37:15.805431Z,74.38,MERCHANT_1142,jewelry,20.2411,71.0331,0,none,2,6,12,385.09
TXN_00037411,CUST_03176,CARD_04350,2026-01-03T07:04:15.805431Z,298.47,MERCHANT_0728,luxury_goods,34.7701,70.2502,0,none,7,5,1,323.75
TXN_00064732,CUST_04540,CARD_26008,2026-01-07T13:38:15.805431Z,264.95,MERCHANT_1012,electronics,16.7579,70.791,0,none,13,2,1,168.06
TXN_00075135,CUST_04836,CARD_00355,2025-12-29T05:03:15.805431Z,14250.78,MERCHANT_1710,retail,20.7273,83.2448,0,none,5,0,12,258.54
TXN_00099009,CUST_01193,CARD_11883,2026-01-09T20:03:28.805431Z,122.7,MERCHANT_1203,electronics,31.2251,83.1749,1,account_takeover,20,4,1,1411.21
TXN_00011620,CUST_02029,CARD_73056,2026-01-03T02:37:15.805431Z,6011.93,MERCHANT_1260,gas,26.8898,83.9833,0,none,2,5,1,296.48
TXN_00061679,CUST_04969,CARD_20810,2026-01-14T04:30:15.805431Z,379.72,MERCHANT_0620,electronics,19.9396,81.4151,0,none,4,2,1,311.53
TXN_00071898,CUST_02451,CARD_30178,2025-12-30T11:49:15.805431Z,115.45,MERCHANT_1930,gas,19.6794,72.4444,0,none,11,1,12,189.88
TXN_00065045,CUST_04913,CARD_60734,2026-01-10T00:38:15.805431Z,216.71,MERCHANT_1448,grocery,18.689,71.3788,0,none,0,5,1,114.23
TXN_00091569,CUST_01753,CARD_31357,2025-12-26T23:44:15.805431Z,518.73,MERCHANT_0375,luxury_goods,19.0071,72.7705,0,none,23,4,12,124.52
TXN_00027012,CUST_00710,CARD_45236,2025-12-30T20:21:15.805431Z,3755.53,MERCHANT_1897,jewelry,28.696,82.4504,0,none,20,1,12,105.87
TXN_00072906,CUST_01479,CARD_56094,2026-01-12T06:33:15.805431Z,159.08,MERCHANT_0997,grocery,26.795,77.0148,0,none,6,0,1,187.58
TXN_00038290,CUST_03160,CARD_50399,2025-12-28T07:47:15.805431Z,77.76,MERCHANT_0446,luxury_goods,29.8455,77.7259,0,none,7,6,12,501.37
TXN_00068649,CUST_03240,CARD_46816,2026-01-01T21:37:15.805431Z,409.91,MERCHANT_0594,jewelry,21.687,77.6978,0,none,21,3,1,384.04
TXN_00046421,CUST_02653,CARD_02851,2026-01-12T21:07:15.805431Z,379.39,MERCHANT_1527,luxury_goods,18.8794,83.4091,0,none,21,0,1,111.94
TXN_00071644,CUST_04291,CARD_24076,2025-12-26T06:09:15.805431Z,139.48,MERCHANT_0269,gas,22.3497,74.9046,0,none,6,4,12,140.25
TXN_00018617,CUST_04911,CARD_89361,2026-01-22T01:39:15.805431Z,10429.72,MERCHANT_0746,electronics,22.4479,80.3696,0,none,1,3,1,71.99
TXN_00077992,CUST_00675,CARD_11611,2025-12-28T09:33:15.805431Z,256.85,MERCHANT_0765,jewelry,15.653,76.125,0,none,9,6,12,279.86
TXN_00080076,CUST_04402,CARD_23933,2026-01-15T01:11:15.805431Z,860.05,MERCHANT_0063,grocery,26.6688,80.0634,0,none,1,3,1,450.91
TXN_00047670,CUST_00620,CARD_31918,2026-01-10T01:54:15.805431Z,1515.76,MERCHANT_0844,gas,24.9542,88.0344,0,none,1,5,1,193.1
TXN_00044565,CUST_01084,CARD_34275,2026-01-18T01:08:15.805431Z,87.05,MERCHANT_0570,luxury_goods,16.0628,73.0368,0,none,1,6,1,65.57
TXN_00031593,CUST_01702,CARD_77712,2025-12-31T08:57:15.805431Z,1363.17,MERCHANT_1719,jewelry,22.25,77.9195,0,none,8,2,12,94.38
TXN_00042117,CUST_04083,CARD_46470,2026-01-20T07:18:15.805431Z,307.31,MERCHANT_1109,jewelry,13.4484,94.1614,0,none,7,1,1,190.22
TXN_00078611,CUST_01733,CARD_53721,2025-12-26T01:45:15.805431Z,2680.06,MERCHANT_1425,electronics,21.9797,72.9715,0,none,1,4,12,91.24
TXN_00060402,CUST_03634,CARD_28705,2026-01-04T11:12:15.805431Z,385.27,MERCHANT_1786,gas,25.0632,80.4789,0,none,11,6,1,113.78
TXN_00064817,CUST_02202,CARD_42435,2026-01-11T01:04:15.805431Z,4901.92,MERCHANT_1454,jewelry,18.1419,78.4965,0,none,1,6,1,319.13
TXN_00035768,CUST_03840,CARD_19228,2026-01-12T23:43:15.805431Z,351.27,MERCHANT_0078,grocery,10.6735,75.8108,0,none,23,0,1,725.35
TXN_00061818,CUST_02893,CARD_11353,2025-12-28T21:27:15.805431Z,1172.0,MERCHANT_0877,luxury_goods,16.4088,84.4863,0,none,21,6,12,473.87
TXN_00052294,CUST_00017,CARD_83973,2026-01-06T08:47:15.805431Z,145.02,MERCHANT_0041,electronics,18.8955,70.6762,0,none,8,1,1,362.45
TXN_00080914,CUST_02392,CARD_23335,2026-01-07T18:49:15.805431Z,421.87,MERCHANT_0835,gas,12.2929,70.3179,0,none,18,2,1,408.16
TXN_00023142,CUST_04040,CARD_65021,2026-01-04T00:50:15.805431Z,102.98,MERCHANT_0149,gas,21.8438,85.4116,0,none,0,6,1,64.81
TXN_00063069,CUST_03157,CARD_17117,2026-01-23T03:28:15.805431Z,28946.52,MERCHANT_0361,grocery,14.4561,81.8796,0,none,3,4,1,14.8
TXN_00089994,CUST_00975,CARD_96139,2026-01-14T15:22:15.805431Z,406.6,MERCHANT_0004,gas,27.7894,76.6438,0,none,15,2,1,268.39
TXN_00037441,CUST_01677,CARD_65048,2025-12-31T06:32:15.805431Z,175.8,MERCHANT_0389,electronics,23.1093,80.3859,0,none,6,2,12,114.08
TXN_00002490,CUST_03621,CARD_12658,2025-12-25T10:46:15.805431Z,3034.42,MERCHANT_1251,jewelry,24.762,75.8201,0,none,10,3,12,123.73
TXN_00048782,CUST_02839,CARD_34807,2026-01-10T21:35:15.805431Z,512.71,MERCHANT_0108,jewelry,21.2122,87.7213,0,none,21,5,1,212.79
TXN_00000008,CUST_01308,CARD_07233,2026-01-14T20:54:15.805431Z,275.12,MERCHANT_0697,gas,23.5145,80.0445,0,none,20,2,1,230.52
TXN_00087732,CUST_03527,CARD_43696,2026-01-05T11:42:15.805431Z,3478.3,MERCHANT_1462,luxury_goods,31.3423,81.2362,0,none,11,0,1,614.67
TXN_00055232,CUST_04234,CARD_39232,2026-01-09T02:18:15.805431Z,889.42,MERCHANT_0242,restaurant,25.0135,87.1197,0,none,2,4,1,194.53
TXN_00086283,CUST_00011,CARD_11491,2026-01-13T00:57:15.805431Z,160.86,MERCHANT_1326,retail,30.9834,77.8785,0,none,0,1,1,340.44
TXN_00039106,CUST_02464,CARD_84208,2025-12-27T18:17:15.805431Z,5160.52,MERCHANT_1983,restaurant,19.6794,82.3492,0,none,18,5,12,273.84
TXN_00095625,CUST_01730,CARD_98656,2025-12-28T16:01:15.805431Z,80.49,MERCHANT_1785,retail,22.487,72.9515,0,none,16,6,12,200.69
TXN_00047314,CUST_00605,CARD_81541,2026-01-21T00:55:15.805431Z,1193.68,MERCHANT_1885,grocery,13.1423,88.1387,0,none,0,2,1,67.22
TXN_00076665,CUST_04447,CARD_46579,2026-01-06T05:16:15.805431Z,373.49,MERCHANT_1306,restaurant,16.0884,77.4587,0,none,5,1,1,414.66
TXN_00099465,CUST_00320,CARD_06288,2025-12-29T02:22:27.805431Z,47.83,MERCHANT_0327,restaurant,12.3774,83.0509,1,card_cloning,2,0,12,1159.89
TXN_00008007,CUST_02377,CARD_85524,2025-12-23T18:29:15.805431Z,223.09,MERCHANT_1661,grocery,18.049,76.585,0,none,18,1,12,156.04
TXN_00020867,CUST_04746,CARD_09963,2025-12-25T15:08:15.805431Z,149.87,MERCHANT_0128,electronics,18.7067,80.6081,0,none,15,3,12,380.15
TXN_00092760,CUST_02157,CARD_70783,2026-01-21T14:02:15.805431Z,3319.87,MERCHANT_1578,grocery,21.5577,81.9058,0,none,14,2,1,198.26
TXN_00000151,CUST_03496,CARD_68855,2026-01-18T21:25:15.805431Z,75.97,MERCHANT_1123,restaurant,24.4002,83.4018,0,none,21,6,1,103.49
TXN_00041262,CUST_04733,CARD_11988,2026-01-21T17:28:15.805431Z,3903.79,MERCHANT_0301,luxury_goods,25.1877,69.0943,0,none,17,2,1,424.1
TXN_00047910,CUST_00844,CARD_18463,2025-12-25T04:43:15.805431Z,21411.58,MERCHANT_0859,grocery,18.2214,81.3057,0,none,4,3,12,141.29
TXN_00054010,CUST_00328,CARD_19294,2026-01-05T22:39:15.805431Z,776.63,MERCHANT_1204,gas,35.3858,80.3111,0,none,22,0,1,234.83
TXN_00001651,CUST_03241,CARD_39127,2026-01-16T04:29:15.805431Z,379.1,MERCHANT_1143,restaurant,21.7846,67.4594,0,none,4,4,1,289.04
TXN_00085532,CUST_01340,CARD_67932,2026-01-16T10:23:15.805431Z,413.49,MERCHANT_1549,retail,25.0738,74.5843,0,none,10,4,1,544.22
TXN_00084988,CUST_00472,CARD_62023,2026-01-18T05:32:15.805431Z,936.79,MERCHANT_0842,grocery,23.5524,80.4296,0,none,5,6,1,202.46
TXN_00069032,CUST_03403,CARD_78696,2026-01-10T02:33:15.805431Z,180.8,MERCHANT_0228,retail,12.891,78.3065,0,none,2,5,1,376.15
TXN_00045611,CUST_00255,CARD_92411,2026-01-09T20:56:15.805431Z,1491.35,MERCHANT_1053,retail,23.1532,72.5986,0,none,20,4,1,343.88
TXN_00081515,CUST_04401,CARD_62920,2025-12-27T19:10:15.805431Z,575.9,MERCHANT_0998,gas,17.8067,71.1298,0,none,19,5,12,262.24
TXN_00039016,CUST_03910,CARD_80497,2026-01-21T01:07:15.805431Z,1270.84,MERCHANT_0385,retail,20.9947,83.8023,0,none,1,2,1,483.66
TXN_00072594,CUST_02075,CARD_58306,2026-01-02T03:04:15.805431Z,247.01,MERCHANT_1652,jewelry,15.6056,81.3037,0,none,3,4,1,293.86
TXN_00000864,CUST_00397,CARD_94482,2025-12-25T03:33:15.805431Z,1197.97,MERCHANT_1283,luxury_goods,23.9767,73.7598,0,none,3,3,12,255.57
TXN_00076739,CUST_01809,CARD_31968,2026-01-03T23:17:15.805431Z,970.23,MERCHANT_1490,luxury_goods,14.6338,76.4344,0,none,23,5,1,165.15
TXN_00036154,CUST_04617,CARD_64270,2026-01-09T10:38:15.805431Z,2727.28,MERCHANT_1233,electronics,22.3194,77.2554,0,none,10,4,1,187.73
TXN_00005347,CUST_03535,CARD_65925,2026-01-04T23:48:15.805431Z,26.75,MERCHANT_0427,retail,30.0848,70.5363,0,none,23,6,1,251.35
TXN_00018615,CUST_01668,CARD_72109,2026-01-01T06:25:15.805431Z,199.97,MERCHANT_1937,retail,28.5349,74.436,0,none,6,3,1,238.56
TXN_00008091,CUST_02362,CARD_70190,2025-12-24T01:11:15.805431Z,1026.69,MERCHANT_1657,gas,21.8782,79.5904,0,none,1,2,12,256.6
TXN_00026168,CUST_00288,CARD_37496,2026-01-19T03:09:15.805431Z,125.77,MERCHANT_0222,grocery,24.1478,67.9307,0,none,3,0,1,65.98
TXN_00061921,CUST_00364,CARD_29059,2026-01-12T23:16:15.805431Z,35.1,MERCHANT_1579,gas,20.3451,82.9531,0,none,23,0,1,237.6
TXN_00030577,CUST_01584,CARD_21506,2026-01-07T09:43:15.805431Z,195.08,MERCHANT_1934,jewelry,19.6959,81.2744,0,none,9,2,1,198.0
TXN_00026736,CUST_01028,CARD_89616,2026-01-01T05:58:15.805431Z,28.12,MERCHANT_0223,gas,15.1409,74.4489,0,none,5,3,1,148.89
TXN_00053239,CUST_02418,CARD_71519,2025-12-27T03:27:15.805431Z,166.87,MERCHANT_0781,grocery,14.3198,78.6128,0,none,3,5,12,375.57
TXN_00074977,CUST_01238,CARD_45128,2026-01-01T08:18:15.805431Z,645.89,MERCHANT_0039,gas,22.8429,79.2615,0,none,8,3,1,349.56
TXN_00062947,CUST_04150,CARD_15467,2026-01-16T01:13:15.805431Z,9356.03,MERCHANT_0792,jewelry,19.4925,84.6786,0,none,1,4,1,60.71
TXN_00085617,CUST_03769,CARD_67982,2026-01-16T09:36:15.805431Z,135.26,MERCHANT_0402,electronics,17.4817,69.3227,0,none,9,4,1,146.93
TXN_00015287,CUST_04116,CARD_81477,2025-12-27T06:07:15.805431Z,1428.86,MERCHANT_1864,jewelry,19.713,68.5001,0,none,6,5,12,162.95
TXN_00079935,CUST_01583,CARD_25437,2026-01-15T18:33:15.805431Z,15.15,MERCHANT_0606,jewelry,11.3395,70.6966,0,none,18,3,1,390.88
TXN_00012252,CUST_03035,CARD_63219,2026-01-13T23:25:15.805431Z,355.02,MERCHANT_1225,restaurant,25.7332,77.0737,0,none,23,1,1,107.67
TXN_00002938,CUST_04173,CARD_29200,2026-01-05T04:02:15.805431Z,295.74,MERCHANT_1597,restaurant,9.2577,77.2533,0,none,4,0,1,400.12
TXN_00045825,CUST_03055,CARD_19077,2026-01-06T18:11:15.805431Z,72.42,MERCHANT_0752,luxury_goods,25.353,76.4898,0,none,18,1,1,260.29
TXN_00056014,CUST_00473,CARD_00272,2026-01-03T23:35:15.805431Z,213.24,MERCHANT_1244,grocery,30.8606,72.7392,0,none,23,5,1,142.25
TXN_00090595,CUST_00877,CARD_46386,2026-01-02T02:35:15.805431Z,105.56,MERCHANT_0158,restaurant,17.3675,70.9972,0,none,2,4,1,126.13
TXN_00002158,CUST_03981,CARD_29184,2026-01-17T23:28:15.805431Z,233.95,MERCHANT_0114,luxury_goods,16.8912,88.0662,0,none,23,5,1,115.12
TXN_00012453,CUST_02968,CARD_04553,2026-01-07T04:34:15.805431Z,160.68,MERCHANT_0502,grocery,30.3475,82.1727,0,none,4,2,1,182.01
TXN_00075922,CUST_04647,CARD_72693,2026-01-19T17:59:15.805431Z,297.74,MERCHANT_0786,luxury_goods,10.738,80.0844,0,none,17,0,1,245.76
TXN_00083902,CUST_02211,CARD_20597,2026-01-06T05:08:15.805431Z,1340.97,MERCHANT_1417,luxury_goods,31.8187,75.2876,0,none,5,1,1,515.33
TXN_00097080,CUST_03478,CARD_54841,2026-01-05T04:04:15.805431Z,1504.45,MERCHANT_0327,jewelry,18.1334,70.6462,0,none,4,0,1,285.48
TXN_00047399,CUST_04576,CARD_35101,2026-01-04T14:08:15.805431Z,1603.39,MERCHANT_0163,gas,23.401,79.011,0,none,14,6,1,125.57
TXN_00091372,CUST_01758,CARD_99522,2026-01-08T06:32:15.805431Z,72.98,MERCHANT_1298,luxury_goods,23.2095,81.0125,0,none,6,3,1,59.49
TXN_00051081,CUST_00337,CARD_02096,2026-01-15T04:07:15.805431Z,258.75,MERCHANT_0786,restaurant,19.7076,77.487,0,none,4,3,1,100.33
TXN_00041263,CUST_00503,CARD_83936,2026-01-11T12:36:15.805431Z,425.37,MERCHANT_0478,electronics,23.7515,82.3233,0,none,12,6,1,146.36
TXN_00054119,CUST_03287,CARD_91202,2026-01-01T07:41:15.805431Z,543.32,MERCHANT_0977,jewelry,30.9187,79.1942,0,none,7,3,1,249.42
TXN_00046559,CUST_01512,CARD_29800,2026-01-09T05:26:15.805431Z,139.25,MERCHANT_0383,gas,19.1037,88.184,0,none,5,4,1,368.7
TXN_00050821,CUST_01547,CARD_61228,2026-01-17T03:27:15.805431Z,3238.03,MERCHANT_0973,grocery,19.0852,82.7388,0,none,3,5,1,210.15
TXN_00085683,CUST_01031,CARD_52245,2026-01-19T14:41:15.805431Z,3832.62,MERCHANT_1852,grocery,26.3491,81.2334,0,none,14,0,1,340.28
TXN_00001965,CUST_01006,CARD_41999,2026-01-07T15:12:15.805431Z,748.76,MERCHANT_1090,jewelry,11.3237,76.8483,0,none,15,2,1,230.08
TXN_00018993,CUST_03299,CARD_45311,2025-12-30T05:05:15.805431Z,550.11,MERCHANT_1834,grocery,21.4268,78.5724,0,none,5,1,12,464.7
TXN_00056518,CUST_02611,CARD_18112,2026-01-17T20:11:15.805431Z,22425.67,MERCHANT_0739,luxury_goods,28.08,81.1,0,none,20,5,1,257.34
TXN_00015034,CUST_00505,CARD_68023,2026-01-07T10:43:15.805431Z,6683.14,MERCHANT_1066,restaurant,23.1408,71.2682,0,none,10,2,1,589.88
TXN_00078019,CUST_00348,CARD_33086,2026-01-03T19:22:15.805431Z,213.96,MERCHANT_1526,luxury_goods,26.1293,77.8665,0,none,19,5,1,289.38
TXN_00074652,CUST_04157,CARD_54170,2025-12-29T01:22:15.805431Z,258.23,MERCHANT_1278,retail,24.2915,74.5201,0,none,1,0,12,277.26
TXN_00047673,CUST_03856,CARD_40192,2026-01-17T20:56:15.805431Z,774.0,MERCHANT_0534,grocery,20.3192,75.2091,0,none,20,5,1,370.74
TXN_00076825,CUST_04910,CARD_98753,2026-01-16T04:25:15.805431Z,591.39,MERCHANT_0277,retail,13.9793,86.0536,0,none,4,4,1,211.26
TXN_00098050,CUST_01649,CARD_73629,2026-01-21T17:30:55.805431Z,39.01,MERCHANT_1712,restaurant,27.9536,70.5539,1,merchant_collusion,17,2,1,377.37
TXN_00076974,CUST_00486,CARD_07375,2026-01-04T05:13:15.805431Z,1671.77,MERCHANT_1846,grocery,20.6113,78.8222,0,none,5,6,1,346.06
TXN_00031315,CUST_02901,CARD_37811,2026-01-22T01:01:15.805431Z,273.92,MERCHANT_0285,retail,22.4906,75.9967,0,none,1,3,1,188.53
TXN_00026759,CUST_04748,CARD_39422,2026-01-14T21:43:15.805431Z,1744.2,MERCHANT_0573,restaurant,11.3081,73.7157,0,none,21,2,1,524.75
TXN_00023249,CUST_02120,CARD_07522,2025-12-27T18:53:15.805431Z,149.66,MERCHANT_0233,gas,29.8745,80.0939,0,none,18,5,12,268.59
TXN_00056732,CUST_00863,CARD_63126,2026-01-06T18:27:15.805431Z,90.59,MERCHANT_1892,restaurant,15.2468,83.7266,0,none,18,1,1,103.13
TXN_00090288,CUST_02294,CARD_89725,2025-12-27T19:56:15.805431Z,77.08,MERCHANT_1405,retail,25.2351,82.297,0,none,19,5,12,136.75
TXN_00087865,CUST_01323,CARD_99553,2026-01-11T13:04:15.805431Z,492.14,MERCHANT_1955,electronics,15.4086,72.8904,0,none,13,6,1,232.33
TXN_00066189,CUST_02540,CARD_85794,2026-01-01T19:28:15.805431Z,844.18,MERCHANT_0043,luxury_goods,23.6174,85.2595,0,none,19,3,1,187.43
TXN_00066203,CUST_01558,CARD_07559,2025-12-27T22:55:15.805431Z,1154.48,MERCHANT_0956,grocery,21.7717,80.4148,0,none,22,5,12,87.6
TXN_00012289,CUST_04312,CARD_87135,2026-01-01T23:54:15.805431Z,87.82,MERCHANT_0072,electronics,18.6711,88.0213,0,none,23,3,1,331.48
TXN_00027688,CUST_03203,CARD_95962,2025-12-28T11:14:15.805431Z,859.48,MERCHANT_0254,restaurant,21.7991,85.084,0,none,11,6,12,166.29
TXN_00062602,CUST_02942,CARD_07824,2026-01-22T07:07:15.805431Z,190.03,MERCHANT_0329,electronics,24.2227,69.529,0,none,7,3,1,198.31
TXN_00084706,CUST_03417,CARD_23646,2026-01-20T05:06:15.805431Z,203.92,MERCHANT_1137,restaurant,14.9063,78.6377,0,none,5,1,1,93.91
TXN_00046780,CUST_02652,CARD_29160,2025-12-30T03:40:15.805431Z,877.58,MERCHANT_1471,restaurant,24.6667,83.4604,0,none,3,1,12,176.27
TXN_00070243,CUST_01925,CARD_45784,2026-01-12T14:15:15.805431Z,213.57,MERCHANT_0410,luxury_goods,21.529,69.2276,0,none,14,0,1,326.41
TXN_00083625,CUST_00721,CARD_91988,2026-01-09T05:15:15.805431Z,73.68,MERCHANT_0850,gas,21.3349,87.4558,0,none,5,4,1,393.02
TXN_00020367,CUST_02937,CARD_89642,2026-01-09T05:51:15.805431Z,1234.23,MERCHANT_0437,retail,21.7394,73.6304,0,none,5,4,1,108.49
TXN_00042967,CUST_01446,CARD_87043,2025-12-30T02:13:15.805431Z,223.66,MERCHANT_0412,restaurant,20.2771,69.7865,0,none,2,1,12,191.03
TXN_00055420,CUST_03600,CARD_11250,2026-01-11T00:07:15.805431Z,910.77,MERCHANT_0855,restaurant,29.1496,70.2351,0,none,0,6,1,133.99
TXN_00050379,CUST_01073,CARD_70346,2025-12-24T01:22:15.805431Z,478.91,MERCHANT_0597,grocery,16.9994,91.0283,0,none,1,2,12,559.94
TXN_00087540,CUST_02697,CARD_49942,2025-12-23T21:01:15.805431Z,1030.77,MERCHANT_1442,electronics,16.0585,79.9977,0,none,21,1,12,562.3
TXN_00001305,CUST_02717,CARD_67147,2026-01-21T03:57:15.805431Z,554.71,MERCHANT_0948,restaurant,21.6101,76.6293,0,none,3,2,1,82.61
TXN_00097853,CUST_01686,CARD_77920,2026-01-21T20:21:15.805431Z,1049.17,MERCHANT_0608,electronics,14.911,73.5549,0,none,20,2,1,591.9
TXN_00058638,CUST_00242,CARD_37217,2025-12-28T05:22:15.805431Z,40.59,MERCHANT_1239,gas,10.4705,78.9393,0,none,5,6,12,258.7
TXN_00078070,CUST_00035,CARD_70654,2026-01-10T03:11:15.805431Z,410.46,MERCHANT_1620,electronics,24.9216,71.2509,0,none,3,5,1,535.92
TXN_00029069,CUST_03910,CARD_80497,2025-12-28T09:28:15.805431Z,118.12,MERCHANT_1949,retail,18.1314,80.4212,0,none,9,6,12,38.87
TXN_00007748,CUST_00205,CARD_06406,2026-01-13T15:41:15.805431Z,30.25,MERCHANT_0952,retail,25.643,84.1432,0,none,15,1,1,561.58
TXN_00037640,CUST_03956,CARD_63215,2026-01-22T00:24:15.805431Z,537.14,MERCHANT_1702,grocery,24.977,79.62,0,none,0,3,1,373.35
TXN_00068295,CUST_02258,CARD_13623,2026-01-05T11:24:15.805431Z,14146.25,MERCHANT_0421,retail,21.3879,78.0159,0,none,11,0,1,420.56
TXN_00097139,CUST_00938,CARD_94185,2026-01-13T03:33:15.805431Z,331.42,MERCHANT_1869,jewelry,25.7251,85.1118,0,none,3,1,1,178.2
TXN_00019490,CUST_03753,CARD_08245,2026-01-14T09:33:15.805431Z,1573.81,MERCHANT_1426,restaurant,17.5823,68.9119,0,none,9,2,1,128.13
TXN_00000676,CUST_00399,CARD_67822,2025-12-31T06:14:15.805431Z,33.51,MERCHANT_0091,restaurant,20.2037,86.4163,0,none,6,2,12,422.47
TXN_00063514,CUST_00300,CARD_62979,2026-01-17T16:51:15.805431Z,512.79,MERCHANT_0687,grocery,18.7267,78.6106,0,none,16,5,1,239.28
TXN_00015523,CUST_02341,CARD_19874,2026-01-05T21:37:15.805431Z,159.23,MERCHANT_0203,luxury_goods,18.1046,73.7753,0,none,21,0,1,284.37
TXN_00011671,CUST_00915,CARD_95994,2025-12-29T00:50:15.805431Z,910.93,MERCHANT_1119,electronics,20.4202,81.5645,0,none,0,0,12,263.96
TXN_00033583,CUST_01577,CARD_14015,2025-12-25T10:11:15.805431Z,732.17,MERCHANT_0796,electronics,4.0592,77.647,0,none,10,3,12,230.77
TXN_00082605,CUST_02064,CARD_90736,2026-01-13T13:08:15.805431Z,289.97,MERCHANT_0507,gas,14.292,87.0657,0,none,13,1,1,231.67
TXN_00028146,CUST_00403,CARD_46425,2026-01-17T23:57:15.805431Z,59.09,MERCHANT_1090,electronics,18.6747,78.2892,0,none,23,5,1,96.16
TXN_00008242,CUST_00953,CARD_57472,2026-01-15T06:15:15.805431Z,306.67,MERCHANT_1384,retail,22.5302,84.177,0,none,6,3,1,413.07
TXN_00052290,CUST_04951,CARD_98560,2026-01-03T02:29:15.805431Z,419.88,MERCHANT_0525,restaurant,24.1411,79.5614,0,none,2,5,1,177.89
TXN_00099817,CUST_03240,CARD_46816,2025-12-30T18:14:41.805431Z,7230.84,MERCHANT_0758,grocery,19.0881,80.0517,1,merchant_collusion,18,1,12,51.38
TXN_00016091,CUST_03613,CARD_12581,2026-01-02T12:55:15.805431Z,55.82,MERCHANT_0618,jewelry,20.3387,74.0769,0,none,12,4,1,77.86
TXN_00075846,CUST_04122,CARD_94088,2026-01-05T07:29:15.805431Z,10019.7,MERCHANT_1042,grocery,20.2787,84.1491,0,none,7,0,1,169.08
TXN_00078081,CUST_02273,CARD_82712,2026-01-07T21:39:15.805431Z,126.0,MERCHANT_0558,gas,22.2446,80.987,0,none,21,2,1,94.94
TXN_00028965,CUST_03014,CARD_12879,2026-01-02T02:36:15.805431Z,66.52,MERCHANT_0180,luxury_goods,25.4732,71.3284,0,none,2,4,1,54.13
TXN_00086046,CUST_04404,CARD_08560,2026-01-07T19:13:15.805431Z,1348.68,MERCHANT_0263,retail,15.3486,76.8056,0,none,19,2,1,237.58
TXN_00044521,CUST_02435,CARD_92395,2025-12-25T00:33:15.805431Z,77.81,MERCHANT_0268,restaurant,18.5234,76.0659,0,none,0,3,12,313.33
TXN_00059747,CUST_03649,CARD_55316,2026-01-03T18:32:15.805431Z,62.98,MERCHANT_1692,retail,16.5534,71.487,0,none,18,5,1,232.79
TXN_00064559,CUST_00982,CARD_59534,2026-01-09T00:02:15.805431Z,721.44,MERCHANT_0103,luxury_goods,22.9473,81.5001,0,none,0,4,1,75.84
TXN_00089826,CUST_04456,CARD_93136,2026-01-11T07:45:15.805431Z,88.37,MERCHANT_1575,gas,15.7844,72.7393,0,none,7,6,1,231.38
TXN_00070380,CUST_01810,CARD_09962,2025-12-27T04:25:15.805431Z,865.1,MERCHANT_1510,luxury_goods,25.0663,82.2513,0,none,4,5,12,204.76
TXN_00035485,CUST_02685,CARD_20450,2026-01-22T21:26:15.805431Z,353.55,MERCHANT_1002,restaurant,18.8771,90.3699,0,none,21,3,1,373.92
TXN_00015661,CUST_02009,CARD_98282,2026-01-21T07:13:15.805431Z,942.17,MERCHANT_0682,grocery,19.2667,85.4074,0,none,7,2,1,334.28
TXN_00037048,CUST_01625,CARD_83878,2025-12-29T13:53:15.805431Z,289.2,MERCHANT_1998,restaurant,22.8378,70.6718,0,none,13,0,12,159.65
